,open,high,low,close,volume,Year,Month,Weekday,Day,rsi,sma_50,sma_200,macd,volatility
2022-01-27,36823.0147,37241.912,35512.8642,37172.1836,79351.0,2022,1,3,27,32.04318458274351,44646.699649999995,48765.24073550001,-2556.693015924313,1729.047799999993
2022-01-28,37170.7042,38011.1598,36159.9252,37728.0777,68018.0,2022,1,4,28,35.25639604673741,44450.068254000005,48788.445661,-2426.9578161916215,1851.2346000000034
2022-01-29,37727.3094,38740.214,37286.0149,38175.3377,40889.0,2022,1,5,29,37.80450444700112,44270.44215799999,48815.672216499996,-2261.976929606848,1454.199099999998
2022-01-30,38176.3537,38369.282,37365.1536,37890.8682,34259.0,2022,1,6,30,36.81213726191518,44040.307926,48841.028603,-2129.6336090107216,1004.1284000000014
2022-01-31,37893.2046,38750.7587,36666.8425,38478.9635,54597.0,2022,1,0,31,40.30106603913002,43808.458810000004,48874.035739,-1954.7629081560808,2083.9161999999997
2022-02-01,38478.3672,39216.2467,38007.9558,38703.604,52124.0,2022,2,1,1,41.62692115933979,43648.20738,48910.61006300001,-1777.559408533154,1208.2909
2022-02-02,38703.1465,38866.7184,36649.7347,36904.6048,46824.0,2022,2,2,2,34.935426441801994,43419.24154,48937.475804999995,-1761.9775782470024,2216.983699999997
2022-02-03,36906.6663,37404.0482,36256.8981,37306.1033,49301.0,2022,2,3,3,37.355719283071366,43187.843366,48965.06030350001,-1697.6617046239771,1147.150099999999
2022-02-04,37258.365,41764.5897,37038.7998,41585.8435,73062.0,2022,2,4,4,56.10112612246367,43066.850472,49018.782467,-1286.5214263766102,4725.789899999996
2022-02-05,41583.3867,41922.6118,40971.6615,41392.3256,44641.0,2022,2,5,5,55.29539374030345,42971.736888,49076.77761800001,-965.1790872782294,950.9502999999968
2022-02-06,41396.0012,42585.6219,41135.2853,42391.8694,27875.0,2022,2,6,6,58.602574572254866,42882.67867400001,49128.021187000006,-622.6802667620796,1450.336599999995
2022-02-07,42394.6756,44508.7273,41677.4718,43850.1225,64973.0,2022,2,0,7,62.91320449857558,42825.965873999994,49185.818629,-230.9167809814826,2831.2554999999993
2022-02-08,43849.8804,45489.9829,42686.2024,44056.6901,77999.0,2022,2,1,8,63.493108678144566,42768.790954,49237.9164295,95.13028031079739,2803.7805000000008
2022-02-09,44058.2711,44821.8652,43133.0002,44389.8158,50063.0,2022,2,2,9,64.45828341820597,42678.572885999994,49288.546900500005,376.07028126274963,1688.864999999998
2022-02-10,44390.518,45788.0957,43213.2165,43508.5918,68093.0,2022,2,3,10,59.943508400092426,42576.79496399999,49329.130775,521.5971961822215,2574.8791999999958
2022-02-11,43508.6325,43920.8039,41962.8226,42382.1464,60994.0,2022,2,4,11,54.672044849351934,42407.663587999996,49354.779044,539.8109899660558,1957.9812999999995
2022-02-12,42380.759,43068.4495,41706.7682,42226.4871,36855.0,2022,2,5,12,53.965796811103566,42235.621377999996,49368.579846,535.5120980306965,1361.6813000000038
2022-02-13,42226.3455,42767.3119,41877.6613,42061.8593,26167.0,2022,2,6,13,53.183304568988255,42068.66042400001,49378.7779545,512.9086163374086,889.6506000000008
2022-02-14,42063.0456,42853.7107,41577.4596,42542.8987,52894.0,2022,2,0,14,55.22620639932506,41903.83939,49391.385999000006,527.7277367618954,1276.2511000000013
2022-02-15,42542.5038,44750.6272,42432.6038,44556.6181,54214.0,2022,2,1,15,62.586258256168676,41780.88521,49403.0426015,693.9627520601498,2318.0234000000055
2022-02-16,44555.4501,44561.568,43325.407,43881.7467,38894.0,2022,2,2,16,59.08106437243417,41707.62357,49415.1352155,762.4595583244809,1236.161
2022-02-17,43882.4241,44175.6847,40135.9642,40526.5106,62593.0,2022,2,3,17,45.45183684308392,41588.823498,49418.488698,539.781987638984,4039.720499999996
2022-02-18,40525.2787,40969.4125,39622.8639,39981.9374,55228.0,2022,2,4,18,43.69016708571664,41445.993124,49422.6555575,315.7264050490485,1346.548600000002
2022-02-19,39982.5286,40452.7725,39645.6371,40089.154,25804.0,2022,2,5,19,44.149146622009056,41323.500318,49432.084180499995,145.13915139540768,807.1353999999992
2022-02-20,40089.0012,40133.3565,38002.9979,38391.5655,45518.0,2022,2,6,20,38.761874293184526,41136.763528,49425.422388000006,-125.58600347733591,2130.3585999999996
2022-02-21,38394.8025,39503.3932,36854.8142,37017.5791,74242.0,2022,2,0,21,35.03547553915479,40931.28304,49406.154517,-445.8671794776019,2648.578999999998
2022-02-22,37018.048,38438.1741,36398.7161,38242.3536,77501.0,2022,2,1,22,40.52433659456461,40767.137156000004,49383.15012200001,-594.0158082017151,2039.4579999999987
2022-02-23,38242.6524,39262.6624,37086.3393,37259.4717,62391.0,2022,2,2,23,37.76665346687737,40595.773002,49346.294922,-781.7237935758603,2176.3231000000014
2022-02-24,37262.9125,39222.7645,34375.4947,38340.9544,111634.0,2022,2,3,24,42.41046852866124,40493.67107,49318.98857,-833.6077970048791,4847.269799999995
2022-02-25,38337.3145,39675.1944,38019.608,39226.7832,75590.0,2022,2,4,25,45.96699299272604,40416.489068,49283.799938,-794.0934475888207,1655.5864000000001
2022-02-26,39226.8301,40290.7034,38583.4696,39123.0913,39027.0,2022,2,5,26,45.61190159322309,40367.698428,49251.465617,-762.35713226183,1707.2338000000018
2022-02-27,39128.1529,39826.3022,37034.6131,37706.9541,51890.0,2022,2,6,27,40.958377317704745,40288.202664000004,49212.3907145,-841.7728768659072,2791.689099999996
2022-02-28,37708.1205,43950.539,37457.5868,43174.2465,75807.0,2022,2,0,28,58.5435764703841,40314.350784,49206.2333115,-458.26305082219915,6492.9522
2022-03-01,43174.3097,44956.9513,42860.2575,44428.3145,70068.0,2022,3,1,1,61.38464985355344,40366.357334,49189.2919235,-52.53040590679302,2096.693800000001
2022-03-02,44427.9666,45130.4776,43370.0332,43903.7947,66689.0,2022,3,2,2,59.54653519048432,40389.670836,49173.425021,224.1078977267316,1760.4444000000003
2022-03-03,43903.3615,44100.8563,41827.8273,42459.033,69372.0,2022,3,3,3,54.688837076412554,40360.663964,49150.797863,323.04172766494594,2273.0290000000023
2022-03-04,42459.8085,42527.7668,38657.4411,39154.9307,85386.0,2022,3,4,4,45.539243809637426,40292.405974,49117.043778499996,133.2974881274713,3870.3257000000012
2022-03-05,39153.216,39601.5961,38462.5445,39400.1417,41408.0,2022,3,5,5,46.25784727198618,40218.973056,49090.5869525,2.6794031550671207,1139.0515999999989
2022-03-06,39401.0267,39701.9245,38091.7155,38419.5371,49595.0,2022,3,6,6,43.77055753553235,40125.64179,49059.146130999994,-177.9121061897531,1610.2090000000026
2022-03-07,38419.1985,39503.7166,37185.193,37993.1285,78496.0,2022,3,0,7,42.69548051769902,40023.889668,49015.299178,-351.3891929278325,2318.5236000000004
2022-03-08,37991.6321,39368.4816,37865.999,38737.6249,72698.0,2022,3,1,8,45.225129094177994,39954.466778,48962.3414095,-423.90982791718125,1502.4825999999957
2022-03-09,38738.3706,42595.5229,38659.7261,41949.4243,88420.0,2022,3,2,9,54.547022794087574,39946.246796,48927.9279655,-219.68519005508278,3935.7968000000037
2022-03-10,41946.0036,42045.1349,38672.2105,39427.8072,82429.0,2022,3,3,10,47.68544439960365,39901.46708,48878.825973499996,-258.33123742744647,3372.9243999999962
2022-03-11,39428.1086,40239.4987,38227.4025,38731.3229,76391.0,2022,3,4,11,45.965547975743654,39862.490178,48825.003152,-341.2255350846899,2012.0962
2022-03-12,38730.7383,39481.8379,38661.2622,38808.5735,32512.0,2022,3,5,12,46.19733836963194,39909.78434,48780.650017,-396.12015877529484,820.5757000000012
2022-03-13,38808.9465,39312.3248,37614.4524,37780.4126,40876.0,2022,3,6,13,43.521427057774396,39963.847618,48724.660980500004,-516.6331105696445,1697.8724000000002
2022-03-14,37781.2581,39826.3465,37543.6874,39677.1518,63321.0,2022,3,0,14,49.35003844022613,40032.095396000004,48688.848769000004,-453.85770231086644,2282.659099999997
2022-03-15,39676.9,39897.9249,38234.8222,39288.6836,60701.0,2022,3,1,15,48.25172384302964,40084.28,48639.929872500004,-430.4914388339239,1663.1026999999958
2022-03-16,39289.9865,41567.9668,38907.6865,41120.4389,80187.0,2022,3,2,16,53.5062167912398,40167.322367999994,48601.015214,-261.15572199205053,2660.2802999999985
2022-03-17,41119.5832,41450.5255,40509.1084,40928.8143,53008.0,2022,3,3,17,52.9010601692782,40249.529868,48561.7869395,-140.79544786247425,941.417100000006
2022-03-18,40928.0314,42348.2912,40137.4168,41764.1391,52652.0,2022,3,4,18,55.275690375810505,40341.368978,48535.63327,21.74401532010961,2210.8744000000006
2022-03-19,41764.4144,42407.3007,41504.8632,42209.0166,39308.0,2022,3,5,19,56.53263999302367,40430.987756,48511.136793,184.33075695522712,902.4375
2022-03-20,42208.2299,42303.0066,40914.4532,41267.8547,38469.0,2022,3,6,20,53.13068753440305,40492.838096,48473.401264500004,234.53445416844625,1388.553399999997
2022-03-21,41268.0449,41551.676,40512.6876,41006.8538,48166.0,2022,3,0,21,52.192691468527435,40555.157808,48432.1607675,250.37449324810586,1038.988400000002
2022-03-22,41007.187,43286.8794,40879.3717,42368.5789,73024.0,2022,3,1,22,56.506962649244954,40632.950116,48393.9799655,368.55915300284687,2407.5076999999947
2022-03-23,42367.7019,43025.833,41756.7793,42887.8196,49866.0,2022,3,2,23,58.06111639180707,40716.634428,48358.821638,498.37477813259466,1269.0536999999968
2022-03-24,42888.3878,44228.3011,42639.8367,43997.8987,68674.0,2022,3,3,24,61.249166723377684,40858.500306,48319.989166,682.956010605958,1588.464399999997
2022-03-25,43996.923,45102.4741,43670.135,44319.2703,71930.0,2022,3,4,25,62.14629581481119,40998.763646,48278.2163705,845.4244427648009,1432.3390999999974
2022-03-26,44319.5234,44799.1766,44079.6223,44520.0784,32619.0,2022,3,5,26,62.726962744754495,41057.448344000004,48266.482576,979.0989381283871,719.5542999999961
2022-03-27,44520.7391,46914.532,44434.1026,46831.2099,42556.0,2022,3,6,27,68.6814972208528,41166.22603,48270.3683225,1257.0356118391428,2480.429400000001
2022-03-28,46830.7837,48195.7223,46664.4633,47005.0659,51483.0,2022,3,0,28,69.08164382575329,41258.48996,48273.416906000006,1474.335927574466,1531.2589999999982
2022-03-29,47151.4293,48066.2637,47072.7367,47438.2682,23592.0,2022,3,1,29,70.10654048237174,41330.252874,48286.35204449999,1662.341362095598,993.5270000000019
2022-03-30,47436.0708,47693.2016,46664.9672,47062.2104,31984.0,2022,3,2,30,67.99928798867104,41390.36328,48295.7993285,1760.696093277722,1028.2344000000012
2022-03-31,47057.5218,47574.7095,45304.9175,45525.5703,30083.0,2022,3,3,31,60.055735420031226,41413.078369999996,48293.293220499996,1695.1087539671134,2269.791999999994
2022-04-01,45525.8535,46692.1362,44269.1039,46286.5872,31900.0,2022,4,4,1,62.398468271917665,41468.638278,48300.000296,1685.1130840916594,2423.032299999999
2022-04-02,46258.9372,47083.7192,45731.8299,45813.6941,29725.0,2022,4,5,2,60.04192037366189,41537.269232,48293.481418,1620.3544847978774,1351.8893000000025
2022-04-03,45855.8709,47425.5446,45546.2659,46408.991,30195.0,2022,4,6,3,61.98807581143631,41620.91931,48284.885804000005,1598.6401840999242,1879.2787000000026
2022-04-04,46408.5246,46873.117,45172.8651,46588.6031,28785.0,2022,4,0,4,62.5802647346338,41711.454186,48279.103613499996,1577.7374643610747,1700.2518999999957
2022-04-05,46586.0314,47148.2969,45436.4392,45515.7842,27864.0,2022,4,1,5,56.880232676301056,41770.911896000005,48270.1850165,1457.7997806413405,1711.8577000000005
2022-04-06,45435.0445,45512.6879,43126.4828,43174.1811,36696.0,2022,4,2,6,46.84980897919548,41743.263156,48244.5666165,1160.4238577197102,2386.205099999999
2022-04-07,43172.2464,43902.2661,42778.78,43477.9636,32643.0,2022,4,3,7,48.127796927836066,41735.187494,48225.735696,938.446181838437,1123.486100000002
2022-04-08,43433.9044,43973.1964,42117.9193,42260.401,30430.0,2022,4,4,8,43.60250500651871,41769.865302,48221.95937,656.7100040757505,1855.2770999999993
2022-04-09,42272.5302,42803.2728,42125.4728,42775.7565,22552.0,2022,4,5,9,45.92035205050283,41825.741684,48232.17682700001,469.60363683630567,677.7999999999956
2022-04-10,42752.3459,43500.3437,41904.3759,42208.2141,21499.0,2022,4,6,10,43.786139377271724,41868.122886,48225.44662550001,272.38468316624494,1595.9677999999985
2022-04-11,42138.7022,42420.4018,39233.9667,39531.6514,34872.0,2022,4,0,11,35.424366448172606,41890.924604,48198.739542,-98.75066324952058,3186.4351000000024
2022-04-12,39554.9188,40668.1717,39291.1769,40089.7143,39692.0,2022,4,1,12,38.079501242466655,41952.367308,48185.06968649999,-343.88301769776444,1376.9948000000004
2022-04-13,40080.3003,41443.0202,39611.7132,41148.1672,32375.0,2022,4,2,13,42.876868581425214,42010.48358,48177.409853,-447.58439719200396,1831.3070000000007
2022-04-14,41149.0738,41503.4751,39632.5085,39945.4064,29670.0,2022,4,3,14,39.16370009524181,42064.202274,48161.300287,-619.6779703320208,1870.9665999999997
2022-04-15,39945.4593,40671.0972,39768.8135,40555.3391,32365.0,2022,4,4,15,41.910980433333265,42108.489968,48153.300287000005,-698.7916601672841,902.2837
2022-04-16,40554.3874,40707.6917,39996.5993,40382.7686,20856.0,2022,4,5,16,41.34212449063049,42131.609676,48150.039758,-766.5781902642411,711.0924000000014
2022-04-17,40382.4731,40599.0678,39549.5084,39681.6609,24347.0,2022,4,6,17,39.024642968217215,42142.781068000004,48140.8225175,-866.8801806220799,1049.5593999999983
2022-04-18,39680.427,41033.1779,38619.8799,40803.6862,54256.0,2022,4,0,18,44.39654252029251,42204.715710000004,48125.720273,-846.0790929466311,2413.2980000000025
2022-04-19,40804.7277,41763.1872,40573.5914,41497.1781,40678.0,2022,4,1,19,47.476539493557084,42171.174342,48092.466828000004,-764.8187263297295,1189.5958000000028
2022-04-20,41497.187,42184.3375,40898.6443,41363.9999,48140.0,2022,4,2,20,46.938818395895964,42109.888049999994,48061.080387,-703.0612160021847,1285.6932000000015
2022-04-21,41362.2084,42968.4729,39921.079,40487.0748,57281.0,2022,4,3,21,43.449230415874744,42041.553652,48022.4585645,-716.6177476144876,3047.3939000000028
2022-04-22,40348.2825,40797.269,39186.5572,39711.5423,52862.0,2022,4,4,22,40.576228832042034,41986.603838,47974.8567325,-780.9382182780901,1610.7117999999973
2022-04-23,39711.0923,39991.5863,39316.175,39447.4109,27843.0,2022,4,5,23,39.61545073731238,41992.453442,47914.691126,-843.5024797008082,675.4112999999998
2022-04-24,39446.1201,39942.8649,39125.0375,39455.3148,30939.0,2022,4,6,24,39.661492512729716,41993.556904,47835.347127,-882.2769890240234,817.827400000002
2022-04-25,39456.2401,40615.1547,38211.1398,40432.8778,54465.0,2022,4,0,25,45.22439466319589,42033.823718,47768.565789,-824.6192058553279,2404.014900000002
2022-04-26,40432.3247,40774.4673,37740.7232,38122.0135,59488.0,2022,4,1,26,36.627710014216234,42036.401418,47689.4089805,-954.3908104285074,3033.7440999999963
2022-04-27,38152.5014,39418.0322,37990.1351,39242.0172,62601.0,2022,4,2,27,42.347811436353574,42046.489264,47610.8592865,-955.8424469410747,1427.897100000002
2022-04-28,39241.6823,40379.2387,38886.4903,39743.8798,56061.0,2022,4,3,28,44.75413574657557,42002.37837400001,47536.255933,-906.0523542151277,1492.748400000004
2022-04-29,39742.9456,39925.4926,38205.8412,38595.5575,51730.0,2022,4,4,29,40.58045764626829,41985.73338,47441.84986950001,-948.321697472973,1719.6513999999952
2022-04-30,38597.1562,38794.8256,37619.7,37648.2471,34949.0,2022,4,5,30,37.475561262908776,41964.071864,47350.0914285,-1046.2005402251598,1175.1255999999994
2022-05-01,37705.9179,38664.2383,37398.627,38471.3313,43028.0,2022,5,6,1,41.652777893792,41957.32702,47255.610605999995,-1045.3045914956674,1265.6112999999968
2022-05-02,38470.4957,39168.0523,38052.2574,38521.088,56172.0,2022,5,0,2,41.90545421452479,41972.140527999996,47161.466736999995,-1028.7211388842916,1115.7949000000008
2022-05-03,38520.583,38650.142,37525.8901,37727.7045,52008.0,2022,5,1,3,39.00490733418847,41933.151582,47041.704673,-1067.294939386673,1124.251900000003
2022-05-04,37728.609,39982.2824,37695.8928,39686.7857,58131.0,2022,5,2,4,48.48655637451656,41941.113624,46935.764019,-929.0736908983745,2286.389599999995
2022-05-05,39691.0148,39849.7074,35724.012,36552.6339,54478.0,2022,5,3,5,38.24407067276358,41849.757524,46810.89687650001,-1060.2107629841994,4125.695399999997
2022-05-06,36551.4991,36606.4907,35291.7622,36013.0859,53406.0,2022,5,4,6,36.802755031308934,41751.442956,46680.8692875,-1193.9121754390872,1314.7285000000047
2022-05-07,36013.1924,36133.5853,34814.5147,35472.4059,34389.0,2022,5,5,7,35.36443154959851,41625.608292,46536.8138215,-1328.1893256480253,1319.070599999999
2022-05-08,35471.7641,35512.8058,33756.4476,34038.743,71435.0,2022,5,6,8,31.813964717110522,41462.20282,46376.846615500006,-1532.6224316447915,1756.3582000000024
2022-05-09,34045.0265,34247.6771,30130.3768,30192.3357,89343.0,2022,5,0,9,24.660536726351452,41240.692440000006,46216.8103795,-1982.1609468086972,4117.300300000003
2022-05-10,30252.6342,32634.6078,29791.8803,31022.4794,91804.0,2022,5,1,10,28.402315290629033,41041.004951999996,46068.4712825,-2245.5524689820304,2842.727500000001
2022-05-11,31023.1688,32138.6863,27945.3953,29044.3282,84097.0,2022,5,2,11,25.19159733049038,40774.519938000005,45907.235499999995,-2584.1242419784394,4193.291000000001
2022-05-12,29131.9291,30150.4108,26376.9382,29029.8629,86257.0,2022,5,3,12,25.16919102181329,40497.360804,45748.11972449999,-2821.092244844818,3773.472600000001
2022-05-13,28999.9068,31031.4086,28766.2203,29276.2876,63092.0,2022,5,4,13,26.370644836639173,40202.928582,45579.0949175,-2954.9439263515815,2265.188299999998
2022-05-14,29279.2558,30253.7717,28615.618,30008.2889,45610.0,2022,5,5,14,29.967623043306446,39916.708954,45427.5101575,-2967.7456366335027,1638.1537000000026
2022-05-15,30053.6078,31448.3868,29467.2888,31244.639,46026.0,2022,5,6,15,35.682782554349075,39651.200166,45291.5822825,-2845.3287847274987,1981.0980000000018
2022-05-16,31084.8156,31095.4836,29153.8014,29863.1894,52214.0,2022,5,0,16,32.492087070354046,39311.839756,45137.952809500006,-2827.193854205965,1941.6821999999993
2022-05-17,29863.1398,30774.7254,29506.2315,30434.6933,50076.0,2022,5,1,17,35.07842075804302,38980.432304,44978.829517,-2735.1767872252094,1268.4938999999977
2022-05-18,30434.0005,30686.0334,28655.1263,28669.9507,53099.0,2022,5,2,18,31.1143818643301,38605.065954,44812.8464785,-2772.6907252063793,2030.9071000000004
2022-05-19,28698.3284,30484.8023,28675.5804,30332.6627,49477.0,2022,5,3,19,38.20042376556046,38270.475,44657.96083149999,-2637.846377753376,1809.2219000000005
2022-05-20,30305.1979,30701.9538,28714.5368,29183.3052,51032.0,2022,5,4,20,35.483227213830205,37943.629698000004,44499.263214000006,-2593.8248077801836,1987.4169999999976
2022-05-21,29160.9784,29641.5719,28989.6358,29432.6613,28698.0,2022,5,5,21,36.53789789614746,37606.55118,44330.28584150001,-2509.884061986035,651.936099999999
